author:me, total:   43
author:jd, total:    8
author:k4, total:    7
author:cy, total:    6
author:id, total:    5
author:as, total:    5
author:wh, total:    4
author:ju, total:    4
author:su, total:    4
author:ly, total:    4
author:bi, total:    4
author:mi, total:    4
author:ar, total:    4
author:pi, total:    3
author:mo, total:    3
author:ze, total:    3
author:ka, total:    3
author:st, total:    3
author:mo, total:    3
author:re, total:    3
author:te, total:    3
author:ca, total:    3
author:sh, total:    3
author:c1, total:    3
author:no, total:    3
author:cr, total:    2
author:Ju, total:    2
author:st, total:    2
author:jk, total:    2
author:kd, total:    2
author:ft, total:    2
author:ki, total:    2
author:he, total:    2
author:sd, total:    2
author:my, total:    2
author:yj, total:    2
author:ra, total:    2
author:lo, total:    2
author:th, total:    2
author:ca, total:    2
author:ma, total:    2
author:ne, total:    2
author:go, total:    2
author:wh, total:    2
author:wa, total:    2
author:kp, total:    2
author:li, total:    2
author:gh, total:    2
author:dh, total:    2
author:hi, total:    2
